2025-07-02 23:35:39,913 - INFO - app.core.config - .env file loaded successfully.
2025-07-03 01:18:02,520 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'IND50'.
2025-07-03 01:18:02,524 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'JP225'.
2025-07-03 01:18:02,529 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NGAS'.
2025-07-03 01:18:02,535 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NOKJPY'.
2025-07-03 01:18:02,540 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NOKSEK'.
2025-07-03 01:18:02,546 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NZDCAD'.
2025-07-03 01:18:02,550 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NZDCHF'.
2025-07-03 01:18:02,556 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NZDJPY'.
2025-07-03 01:18:02,567 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NZDUSD'.
2025-07-03 01:18:02,573 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'SEKJPY'.
2025-07-03 01:18:02,578 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'SGDJPY'.
2025-07-03 01:18:02,583 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'UK100'.
2025-07-03 01:18:02,593 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'UKOIL'.
2025-07-03 01:18:02,599 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'US100'.
2025-07-03 01:18:02,603 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'US2000'.
2025-07-03 01:18:02,608 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'US30'.
2025-07-03 01:18:02,613 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'US500'.
2025-07-03 01:18:02,619 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDCAD'.
2025-07-03 01:18:02,624 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDCHF'.
2025-07-03 01:18:02,630 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDCNH'.
2025-07-03 01:18:02,640 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDCZK'.
2025-07-03 01:18:02,645 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDJPY'.
2025-07-03 01:18:02,651 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDMXN'.
2025-07-03 01:18:02,656 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDNOK'.
2025-07-03 01:18:02,663 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDPLN'.
2025-07-03 01:18:02,669 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDSEK'.
2025-07-03 01:18:02,676 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDSGD'.
2025-07-03 01:18:02,683 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDTHB'.
2025-07-03 01:18:02,690 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDTRY'.
2025-07-03 01:18:02,698 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDTUSD'.
2025-07-03 01:18:02,704 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDZAR'.
2025-07-03 01:18:02,711 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USOIL'.
2025-07-03 01:18:02,717 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'W20'.
2025-07-03 01:18:02,724 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'XAGUSD'.
2025-07-03 01:18:02,730 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'XAUUSD'.
2025-07-03 01:18:02,735 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'ZARJPY'.
2025-07-03 01:18:02,742 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'AUDCAD'.
2025-07-03 01:18:18,193 - INFO - app.main - Application shutdown initiated
2025-07-03 01:18:18,194 - INFO - app.main - Scheduler shutdown completed
2025-07-03 01:18:18,199 - INFO - app.firebase_stream - Firebase event processing task cancelled.
2025-07-03 01:18:19,625 - INFO - app.firebase_stream - Firebase listener closed.
2025-07-03 01:18:19,625 - INFO - app.firebase_stream - Firebase Admin event processing task finished.
2025-07-03 01:18:19,627 - INFO - app.main - Redis connection closed
2025-07-03 01:18:19,627 - INFO - app.main - Application shutdown completed
2025-07-03 02:52:29,949 - INFO - app.core.config - .env file loaded successfully.
2025-07-03 02:52:29,958 - INFO - app.core.config - Settings instance loaded. Project: Trading App, API Prefix: /api/v1
2025-07-03 02:52:29,958 - INFO - app.database.session - Attempting to connect to database using URL: mysql+aiomysql://roo...
2025-07-03 02:54:56,930 - INFO - app.core.config - .env file loaded successfully.
2025-07-03 02:54:56,941 - INFO - app.core.config - Settings instance loaded. Project: Trading App, API Prefix: /api/v1
2025-07-03 02:54:56,941 - INFO - app.database.session - Attempting to connect to database using URL: mysql+aiomysql://roo...
2025-07-03 02:54:57,627 - INFO - app.main - Application startup initiated
2025-07-03 02:54:57,657 - INFO - app.main - Firebase already initialized
2025-07-03 02:54:57,657 - WARNING - app.dependencies.redis_client - Redis client not initialized, attempting late connection.
2025-07-03 02:54:57,660 - INFO - app.main - Redis initialized
2025-07-03 02:54:57,663 - INFO - app.main - Scheduler initialized
2025-07-03 02:54:57,663 - INFO - app.main - Background tasks initialized
2025-07-03 02:54:58,623 - INFO - app.main - Service account JWT for 'barclays_service_provider' was generated and pushed to Firebase.
2025-07-03 02:54:58,623 - INFO - app.main - Application startup completed
2025-07-03 02:54:58,623 - INFO - app.firebase_stream - Starting Firebase Admin event processing task for path: 'datafeeds'. Queuing data for Redis publishing.
2025-07-03 02:54:58,624 - INFO - app.firebase_stream - Attempting to start Firebase Admin listener for path: 'datafeeds'.
2025-07-03 02:54:59,344 - INFO - app.firebase_stream - Firebase Admin listener started successfully for path: 'datafeeds'. Queuing data for Redis publishing.
2025-07-03 02:54:59,506 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'AUDCHF'.
2025-07-03 02:54:59,509 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'AUDJPY'.
2025-07-03 02:54:59,511 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'AUDNZD'.
2025-07-03 02:54:59,514 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'AUDSGD'.
2025-07-03 02:54:59,517 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'AUDUSD'.
2025-07-03 02:54:59,519 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'AUS200'.
2025-07-03 02:54:59,521 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'BTCUSD'.
2025-07-03 02:54:59,523 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'CADCHF'.
2025-07-03 02:54:59,525 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'CADJPY'.
2025-07-03 02:54:59,527 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'CHFJPY'.
2025-07-03 02:54:59,529 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'CHFSGD'.
2025-07-03 02:54:59,531 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'CN50U'.
2025-07-03 02:54:59,533 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'D30'.
2025-07-03 02:54:59,535 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'DE30'.
2025-07-03 02:54:59,536 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURAUD'.
2025-07-03 02:54:59,538 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURCAD'.
2025-07-03 02:54:59,541 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURCHF'.
2025-07-03 02:54:59,544 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURCZK'.
2025-07-03 02:54:59,546 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURGBP'.
2025-07-03 02:54:59,548 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURJPY'.
2025-07-03 02:54:59,550 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURNOK'.
2025-07-03 02:54:59,552 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURNZD'.
2025-07-03 02:54:59,554 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURPLN'.
2025-07-03 02:54:59,558 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURSEK'.
2025-07-03 02:54:59,561 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURSGD'.
2025-07-03 02:54:59,563 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURTRY'.
2025-07-03 02:54:59,568 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURUSD'.
2025-07-03 02:54:59,571 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'EURZAR'.
2025-07-03 02:54:59,573 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'FR40'.
2025-07-03 02:54:59,576 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPAUD'.
2025-07-03 02:54:59,578 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPCAD'.
2025-07-03 02:54:59,580 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPCHF'.
2025-07-03 02:54:59,583 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPJPY'.
2025-07-03 02:54:59,585 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPNOK'.
2025-07-03 02:54:59,591 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPNZD'.
2025-07-03 02:54:59,594 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPSEK'.
2025-07-03 02:54:59,597 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPSGD'.
2025-07-03 02:54:59,599 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPTRY'.
2025-07-03 02:54:59,602 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'GBPUSD'.
2025-07-03 02:54:59,605 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'HKG50'.
2025-07-03 02:54:59,607 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'IND50'.
2025-07-03 02:54:59,610 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'JP225'.
2025-07-03 02:54:59,613 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NGAS'.
2025-07-03 02:54:59,615 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NOKJPY'.
2025-07-03 02:54:59,618 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NOKSEK'.
2025-07-03 02:54:59,621 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NZDCAD'.
2025-07-03 02:54:59,626 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NZDCHF'.
2025-07-03 02:54:59,629 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NZDJPY'.
2025-07-03 02:54:59,631 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'NZDUSD'.
2025-07-03 02:54:59,634 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'SEKJPY'.
2025-07-03 02:54:59,636 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'SGDJPY'.
2025-07-03 02:54:59,639 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'UK100'.
2025-07-03 02:54:59,641 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'UKOIL'.
2025-07-03 02:54:59,643 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'US100'.
2025-07-03 02:54:59,647 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'US2000'.
2025-07-03 02:54:59,649 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'US30'.
2025-07-03 02:54:59,652 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'US500'.
2025-07-03 02:54:59,654 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDCAD'.
2025-07-03 02:54:59,657 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDCHF'.
2025-07-03 02:54:59,660 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDCNH'.
2025-07-03 02:54:59,662 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDCZK'.
2025-07-03 02:54:59,664 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDJPY'.
2025-07-03 02:54:59,665 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDMXN'.
2025-07-03 02:54:59,668 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDNOK'.
2025-07-03 02:54:59,670 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDPLN'.
2025-07-03 02:54:59,673 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDSEK'.
2025-07-03 02:54:59,675 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDSGD'.
2025-07-03 02:54:59,677 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDTHB'.
2025-07-03 02:54:59,693 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDTRY'.
2025-07-03 02:54:59,697 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDTUSD'.
2025-07-03 02:54:59,700 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USDZAR'.
2025-07-03 02:54:59,703 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'USOIL'.
2025-07-03 02:54:59,705 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'W20'.
2025-07-03 02:54:59,708 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'XAGUSD'.
2025-07-03 02:54:59,711 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'XAUUSD'.
2025-07-03 02:54:59,713 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'ZARJPY'.
2025-07-03 02:54:59,716 - DEBUG - app.core.cache - Group-symbol settings cached for group 'Standard', symbol 'AUDCAD'.
2025-07-03 02:55:00,775 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89351, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.140000000000000000000000, PnL USD=-0.1029782789387352796228052754, Commission=0E-8, Final PnL=-0.1029782789387352796228052754
2025-07-03 02:55:00,776 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89336000, Current=0.89379, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.430000000000000000000000, PnL USD=-0.3162904281689726445557590602, Commission=0E-8, Final PnL=-0.3162904281689726445557590602
2025-07-03 02:55:00,776 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89337000, Current=0.89379, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.420000000000000000000000, PnL USD=-0.3089348368162058388684158263, Commission=0E-8, Final PnL=-0.3089348368162058388684158263
2025-07-03 02:55:00,776 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89351, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.140000000000000000000000, PnL USD=-0.1029782789387352796228052754, Commission=0E-8, Final PnL=-0.1029782789387352796228052754
2025-07-03 02:55:00,777 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89374000, Current=0.89351, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.230000000000000000000000, PnL USD=-0.1691786011136365308088943811, Commission=0E-8, Final PnL=-0.1691786011136365308088943811
2025-07-03 02:55:03,007 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:55:03,007 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:55:03,007 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:55:03,007 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:55:03,007 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:55:05,338 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89352, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.130000000000000000000000, PnL USD=-0.09562268758596847393546204147, Commission=0E-8, Final PnL=-0.09562268758596847393546204147
2025-07-03 02:55:05,340 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89336000, Current=0.89379, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.430000000000000000000000, PnL USD=-0.3162904281689726445557590602, Commission=0E-8, Final PnL=-0.3162904281689726445557590602
2025-07-03 02:55:05,340 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89337000, Current=0.89379, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.420000000000000000000000, PnL USD=-0.3089348368162058388684158263, Commission=0E-8, Final PnL=-0.3089348368162058388684158263
2025-07-03 02:55:05,341 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89352, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.130000000000000000000000, PnL USD=-0.09562268758596847393546204147, Commission=0E-8, Final PnL=-0.09562268758596847393546204147
2025-07-03 02:55:05,342 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89374000, Current=0.89352, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.220000000000000000000000, PnL USD=-0.1618230097608697251215511471, Commission=0E-8, Final PnL=-0.1618230097608697251215511471
2025-07-03 02:55:07,628 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89352, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.130000000000000000000000, PnL USD=-0.09562268758596847393546204147, Commission=0E-8, Final PnL=-0.09562268758596847393546204147
2025-07-03 02:55:07,629 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89336000, Current=0.8938, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.440000000000000000000000, PnL USD=-0.3236460195217394502431022942, Commission=0E-8, Final PnL=-0.3236460195217394502431022942
2025-07-03 02:55:07,631 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89337000, Current=0.8938, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.430000000000000000000000, PnL USD=-0.3162904281689726445557590602, Commission=0E-8, Final PnL=-0.3162904281689726445557590602
2025-07-03 02:55:07,634 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89352, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.130000000000000000000000, PnL USD=-0.09562268758596847393546204147, Commission=0E-8, Final PnL=-0.09562268758596847393546204147
2025-07-03 02:55:07,636 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89374000, Current=0.89352, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.220000000000000000000000, PnL USD=-0.1618230097608697251215511471, Commission=0E-8, Final PnL=-0.1618230097608697251215511471
2025-07-03 02:55:09,995 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.8935, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.150000000000000000000000, PnL USD=-0.1103354934571052379936593870, Commission=0E-8, Final PnL=-0.1103354934571052379936593870
2025-07-03 02:55:09,995 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89336000, Current=0.89377, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.410000000000000000000000, PnL USD=-0.3015836821160876505160023244, Commission=0E-8, Final PnL=-0.3015836821160876505160023244
2025-07-03 02:55:09,997 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89337000, Current=0.89377, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.400000000000000000000000, PnL USD=-0.2942279825522806346497583653, Commission=0E-8, Final PnL=-0.2942279825522806346497583653
2025-07-03 02:55:09,999 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.8935, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.150000000000000000000000, PnL USD=-0.1103354934571052379936593870, Commission=0E-8, Final PnL=-0.1103354934571052379936593870
2025-07-03 02:55:10,000 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89374000, Current=0.8935, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.240000000000000000000000, PnL USD=-0.1765367895313683807898550192, Commission=0E-8, Final PnL=-0.1765367895313683807898550192
2025-07-03 02:55:12,349 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.8935, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.150000000000000000000000, PnL USD=-0.1103354934571052379936593870, Commission=0E-8, Final PnL=-0.1103354934571052379936593870
2025-07-03 02:55:12,350 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89336000, Current=0.89379, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.430000000000000000000000, PnL USD=-0.3162950812437016822484902427, Commission=0E-8, Final PnL=-0.3162950812437016822484902427
2025-07-03 02:55:12,352 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89337000, Current=0.89379, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.420000000000000000000000, PnL USD=-0.3089393816798946663822462835, Commission=0E-8, Final PnL=-0.3089393816798946663822462835
2025-07-03 02:55:12,352 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.8935, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.150000000000000000000000, PnL USD=-0.1103354934571052379936593870, Commission=0E-8, Final PnL=-0.1103354934571052379936593870
2025-07-03 02:55:12,353 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89374000, Current=0.8935, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.240000000000000000000000, PnL USD=-0.1765367895313683807898550192, Commission=0E-8, Final PnL=-0.1765367895313683807898550192
2025-07-03 02:55:14,602 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89351, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.140000000000000000000000, PnL USD=-0.1029797938932982221274154278, Commission=0E-8, Final PnL=-0.1029797938932982221274154278
2025-07-03 02:55:14,603 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89336000, Current=0.89378, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.420000000000000000000000, PnL USD=-0.3089393816798946663822462835, Commission=0E-8, Final PnL=-0.3089393816798946663822462835
2025-07-03 02:55:14,605 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89337000, Current=0.89378, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.410000000000000000000000, PnL USD=-0.3015836821160876505160023244, Commission=0E-8, Final PnL=-0.3015836821160876505160023244
2025-07-03 02:55:14,605 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89351, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.140000000000000000000000, PnL USD=-0.1029797938932982221274154278, Commission=0E-8, Final PnL=-0.1029797938932982221274154278
2025-07-03 02:55:14,606 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89374000, Current=0.89351, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.230000000000000000000000, PnL USD=-0.1691810899675613649236110600, Commission=0E-8, Final PnL=-0.1691810899675613649236110600
2025-07-03 02:55:16,954 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89355, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.100000000000000000000000, PnL USD=-0.07355807778031144490132183866, Commission=0E-8, Final PnL=-0.07355807778031144490132183866
2025-07-03 02:55:16,957 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89336000, Current=0.89383, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.470000000000000000000000, PnL USD=-0.3457229655674637910362126417, Commission=0E-8, Final PnL=-0.3457229655674637910362126417
2025-07-03 02:55:16,958 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=SELL, Entry=0.89337000, Current=0.89383, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.460000000000000000000000, PnL USD=-0.3383671577894326465460804578, Commission=0E-8, Final PnL=-0.3383671577894326465460804578
2025-07-03 02:55:16,959 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89365000, Current=0.89355, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.100000000000000000000000, PnL USD=-0.07355807778031144490132183866, Commission=0E-8, Final PnL=-0.07355807778031144490132183866
2025-07-03 02:55:16,960 - DEBUG - app.services.portfolio_calculator - Position calculation for AUDCAD: Type=BUY, Entry=0.89374000, Current=0.89355, Quantity=0.01000000, Contract Size=100000.00000000, PnL=-0.190000000000000000000000, PnL USD=-0.1397603477825917453125114934, Commission=0E-8, Final PnL=-0.1397603477825917453125114934
2025-07-03 02:55:19,515 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
2025-07-03 02:55:19,515 - WARNING - app.services.portfolio_calculator - No adjusted prices found for symbol AUDCAD
